time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260506_171604,10000,7,7,0.0933,0.0000,0.1320,True,default_tracking_old,0.246600000000000,0.239000000000000,0.165900000000000,336.0
260506_172148,100000,7,7,0.0533,0.0533,0.0754,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,336.0
260506_171625,10000,7,7,0.1000,0.0000,0.1414,True,default_tracking_old,0.247100000000000,0.248000000000000,0.234900000000000,336.0
260506_172812,10000,7,7,0.0800,0.0800,0.1131,True,default_tracking_old,0.168100000000000,0.171000000000000,0.044700000000000,336.0
260506_171247,50000,7,7,0.0733,0.0000,0.1037,True,default_tracking_old,0.007740000000000,0.006960000000000,0.000080000000000,336.0
260506_172856,10000,7,7,0.0867,0.0867,0.1226,True,default_tracking_old,0.245500000000000,0.246000000000000,0.170300000000000,336.0
260506_172252,100000,7,7,0.0600,0.0600,0.0849,True,default_tracking_old,0.000060000000000,0.000060000000000,0.000000000000000,336.0
260506_172622,50000,7,7,0.0667,0.0667,0.0943,True,default_tracking_old,0.003580000000000,0.003520000000000,0.000040000000000,336.0
260506_172909,10000,7,7,0.0933,0.0933,0.1320,True,default_tracking_old,0.252500000000000,0.246900000000000,0.237700000000000,336.0
260506_172752,50000,7,7,0.0733,0.0733,0.1037,True,default_tracking_old,0.049820000000000,0.049180000000000,0.002780000000000,336.0
260506_193132,100000,9,9,0.0400,0.0000,0.0566,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,6.9808
260506_193853,100000,9,9,0.0467,0.0000,0.0660,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,38.3188
260506_194043,100000,9,9,0.0533,0.0000,0.0754,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,94.702
260506_194152,100000,9,9,0.0600,0.0000,0.0849,True,adaptive_global_success_one_zero_old,0.000040000000000,0.000040000000000,0.000000000000000,152.4288
260506_195941,100000,9,9,0.0400,0.0400,0.0566,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,12.654
260506_194344,50000,9,9,0.0667,0.0000,0.0943,True,adaptive_global_success_one_zero_old,0.002160000000000,0.001680000000000,0.000000000000000,220.1464
260506_200245,100000,9,9,0.0467,0.0467,0.0660,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,55.074
