time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260512_134820,10000,5,5,0.1200,0.1200,0.0849,True,adaptive_global_joint_success_one_zero_old,0.186500000000000,0.194200000000000,0.077000000000000,51.9708
260512_134604,50000,5,5,0.1133,0.1133,0.0801,True,adaptive_global_joint_success_one_zero_old,0.121220000000000,0.120640000000000,0.025300000000000,39.6984
260512_134507,100000,5,5,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000040000000000,0.000020000000000,0.000000000000000,6.03624
260512_134513,100000,5,5,0.0867,0.0867,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000270000000000,0.000290000000000,0.000000000000000,9.33624
260512_134521,100000,5,5,0.0933,0.0933,0.0660,True,adaptive_global_joint_success_one_zero_old,0.002680000000000,0.002690000000000,0.000000000000000,13.8558
260512_134524,100000,5,5,0.1000,0.1000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.015850000000000,0.014880000000000,0.000380000000000,19.65324
260512_134915,10000,5,5,0.1267,0.1267,0.0896,True,adaptive_global_joint_success_one_zero_old,0.225300000000000,0.239500000000000,0.147500000000000,64.0476
260512_134927,10000,5,5,0.1333,0.1333,0.0943,True,adaptive_global_joint_success_one_zero_old,0.245400000000000,0.240700000000000,0.201100000000000,74.3496
260512_134929,10000,5,5,0.1400,0.1400,0.0990,True,adaptive_global_joint_success_one_zero_old,0.247300000000000,0.245600000000000,0.234100000000000,82.1016
260512_142531,100000,7,7,0.0800,0.0000,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,4.4592
260512_142643,100000,7,7,0.0867,0.0000,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,4.64952
260512_142819,100000,7,7,0.0933,0.0000,0.0660,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,4.53576
260512_143714,10000,7,7,0.1200,0.0000,0.0849,True,adaptive_global_joint_success_one_zero_old,0.076200000000000,0.077900000000000,0.007600000000000,54.7272
260512_142952,100000,7,7,0.1000,0.0000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.000090000000000,0.000120000000000,0.000000000000000,7.55688
260512_143555,50000,7,7,0.1067,0.0000,0.0754,True,adaptive_global_joint_success_one_zero_old,0.002440000000000,0.002400000000000,0.000020000000000,13.92576
260512_143851,10000,7,7,0.1267,0.0000,0.0896,True,adaptive_global_joint_success_one_zero_old,0.170900000000000,0.166900000000000,0.051900000000000,92.5776
260512_143601,50000,7,7,0.1133,0.0000,0.0801,True,adaptive_global_joint_success_one_zero_old,0.018480000000000,0.018100000000000,0.000460000000000,28.09296
260512_143859,10000,7,7,0.1333,0.0000,0.0943,True,adaptive_global_joint_success_one_zero_old,0.227400000000000,0.233900000000000,0.139800000000000,138.7464
260512_143932,10000,7,7,0.1400,0.0000,0.0990,True,adaptive_global_joint_success_one_zero_old,0.251600000000000,0.247700000000000,0.207600000000000,185.832
260512_144059,100000,7,7,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,6.84432
260512_144208,100000,7,7,0.0867,0.0867,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000120000000000,0.000130000000000,0.000000000000000,10.84128
260512_144227,100000,7,7,0.0933,0.0933,0.0660,True,adaptive_global_joint_success_one_zero_old,0.002670000000000,0.002640000000000,0.000020000000000,20.82672
260512_144743,10000,7,7,0.1200,0.1200,0.0849,True,adaptive_global_joint_success_one_zero_old,0.242700000000000,0.236600000000000,0.194900000000000,175.6584
260512_144329,50000,7,7,0.1067,0.1067,0.0754,True,adaptive_global_joint_success_one_zero_old,0.102160000000000,0.100520000000000,0.016840000000000,77.39232
260512_144231,100000,7,7,0.1000,0.1000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.024000000000000,0.023910000000000,0.000930000000000,41.3472
260512_145019,10000,7,7,0.1267,0.1267,0.0896,True,adaptive_global_joint_success_one_zero_old,0.251800000000000,0.249100000000000,0.236300000000000,219.9384
260512_144535,50000,7,7,0.1133,0.1133,0.0801,True,adaptive_global_joint_success_one_zero_old,0.199700000000000,0.202500000000000,0.084560000000000,124.536
260512_145147,10000,7,7,0.1333,0.1333,0.0943,True,adaptive_global_joint_success_one_zero_old,0.248600000000000,0.245600000000000,0.247800000000000,248.5392
260512_145318,10000,7,7,0.1400,0.1400,0.0990,True,adaptive_global_joint_success_one_zero_old,0.247700000000000,0.250100000000000,0.251400000000000,265.7112
260512_161640,100000,9,9,0.0800,0.0000,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,1.1164
260512_162853,100000,9,9,0.0867,0.0000,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,1.3876
260512_163342,100000,9,9,0.0933,0.0000,0.0660,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000010000000000,0.000000000000000,1.6568
260512_164538,50000,9,9,0.1067,0.0000,0.0754,True,adaptive_global_joint_success_one_zero_old,0.003120000000000,0.003160000000000,0.000000000000000,9.1464
260512_163833,100000,9,9,0.1000,0.0000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.000130000000000,0.000150000000000,0.000000000000000,3.426
260512_165608,10000,9,9,0.1200,0.0000,0.0849,True,adaptive_global_joint_success_one_zero_old,0.126800000000000,0.124100000000000,0.023500000000000,80.624
260512_165039,50000,9,9,0.1133,0.0000,0.0801,True,adaptive_global_joint_success_one_zero_old,0.028380000000000,0.029040000000000,0.001180000000000,28.6992
260512_170013,10000,9,9,0.1267,0.0000,0.0896,True,adaptive_global_joint_success_one_zero_old,0.215300000000000,0.226300000000000,0.124200000000000,177.008
260512_170545,100000,9,9,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,3.4716
260512_171224,100000,9,9,0.0867,0.0867,0.0613,True,adaptive_global_joint_success_one_zero_old,0.000050000000000,0.000080000000000,0.000000000000000,6.3164
260512_172307,100000,9,9,0.0933,0.0933,0.0660,True,adaptive_global_joint_success_one_zero_old,0.002690000000000,0.002900000000000,0.000010000000000,17.504
260512_170305,10000,9,9,0.1333,0.0000,0.0943,True,adaptive_global_joint_success_one_zero_old,0.246600000000000,0.246400000000000,0.225000000000000,305.644
260512_172702,100000,9,9,0.1000,0.1000,0.0707,True,adaptive_global_joint_success_one_zero_old,0.037820000000000,0.038360000000000,0.002140000000000,53.3392
260512_172809,50000,9,9,0.1067,0.1067,0.0754,True,adaptive_global_joint_success_one_zero_old,0.154920000000000,0.157260000000000,0.043320000000000,134.9688
260512_170545,10000,9,9,0.1400,0.0000,0.0990,True,adaptive_global_joint_success_one_zero_old,0.249800000000000,0.253200000000000,0.243300000000000,439.076
260512_173644,10000,9,9,0.1200,0.1200,0.0849,True,adaptive_global_joint_success_one_zero_old,0.253900000000000,0.250300000000000,0.234600000000000,402.94
260512_175415,10000,9,9,0.1267,0.1267,0.0896,True,adaptive_global_joint_success_one_zero_old,0.252000000000000,0.245400000000000,0.253700000000000,517.824
260512_173229,50000,9,9,0.1133,0.1133,0.0801,True,adaptive_global_joint_success_one_zero_old,0.239420000000000,0.241040000000000,0.166900000000000,260.264
260512_175611,10000,9,9,0.1333,0.1333,0.0943,True,adaptive_global_joint_success_one_zero_old,0.257500000000000,0.255100000000000,0.250900000000000,576.872
260512_181946,10000,9,9,0.1400,0.1400,0.0990,True,adaptive_global_joint_success_one_zero_old,0.251400000000000,0.242500000000000,0.250000000000000,607.232
260514_154820,10000,3,3,0.1200,0.0000,0.0849,True,adaptive_global_joint_success_one_zero,0.027400000000000,0.028600000000000,0.001300000000000,4.8316
260514_154822,10000,3,3,0.1267,0.0000,0.0896,True,adaptive_global_joint_success_one_zero,0.049900000000000,0.049600000000000,0.003700000000000,5.6992
260514_154831,10000,3,3,0.1333,0.0000,0.0943,True,adaptive_global_joint_success_one_zero,0.085400000000000,0.082800000000000,0.009700000000000,6.5636
260514_154833,10000,3,3,0.1400,0.0000,0.0990,True,adaptive_global_joint_success_one_zero,0.114800000000000,0.116100000000000,0.020800000000000,7.4976
260514_154823,50000,3,3,0.1133,0.0000,0.0801,True,adaptive_global_joint_success_one_zero,0.012420000000000,0.011360000000000,0.000240000000000,3.99144
260514_154823,50000,3,3,0.1067,0.0000,0.0754,True,adaptive_global_joint_success_one_zero,0.004580000000000,0.003980000000000,0.000020000000000,3.10016
