time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260604_161118,100000,7,12,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-12,0.000210000000000,0.000120000000000,0.000000000000000,104.58
260604_161508,100000,7,13,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-13,0.000110000000000,0.000110000000000,0.000000000000000,48.0
260604_161340,100000,7,13,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-13,0.000240000000000,0.000240000000000,0.000000000000000,107.95584
260604_151313,100000,5,48,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-45-48,0.013120000000000,0.013280000000000,0.000220000000000,216.0
260604_143039,100000,5,44,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-44,0.007960000000000,0.007830000000000,0.000060000000000,342.31608
260604_162122,100000,7,14,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14,0.000150000000000,0.000150000000000,0.000000000000000,48.0
260604_161910,100000,7,14,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14,0.000170000000000,0.000200000000000,0.000000000000000,111.8916
260604_152102,100000,5,49,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-45-49,0.013860000000000,0.013310000000000,0.000220000000000,216.0
260604_162554,100000,7,15,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-15,0.000290000000000,0.000300000000000,0.000000000000000,96.0
260604_143754,100000,5,45,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-45,0.008030000000000,0.007820000000000,0.000030000000000,344.97972
260604_162151,100000,7,15,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-15,0.000360000000000,0.000330000000000,0.000000000000000,159.86616
260604_163041,100000,7,16,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-16,0.000540000000000,0.000520000000000,0.000000000000000,96.0
260604_163459,100000,7,17,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-17,0.000590000000000,0.000610000000000,0.000000000000000,96.0
260604_153510,100000,5,50,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_5-10-15-20-25-30-35-40-45-50,0.013740000000000,0.013010000000000,0.000130000000000,216.0
